height,years,reward_base_units,supply_base_units
1901490,7.2305,395118311,1499867571776959
1904120,7.2406,394433935,1500905832378284
1906750,7.2506,393750745,1501942294631465
1909380,7.2606,393068738,1502976961651352
1912010,7.2706,392387913,1504009836547411
1914640,7.2806,391708266,1505040922423770
1917270,7.2906,391029797,1506070222379119
1919900,7.3006,390352503,1507097739506930
1922530,7.3106,389676382,1508123476895124
1925160,7.3206,389001432,1509147437626342
1927790,7.3306,388327651,1510169624777855
1930420,7.3406,387655038,1511190041421671
1933050,7.3506,386983589,1512208690624463
1935680,7.3606,386313303,1513225575447594
1938310,7.3706,385644178,1514240698947041
1940940,7.3806,384976213,1515254064173603
1943570,7.3906,384309404,1516265674172707
1946200,7.4006,383643750,1517275531984581
1948830,7.4106,382979249,1518283640644127
1951460,7.4206,382315900,1519290003181048
1954090,7.4306,381653699,1520294622619751
1956720,7.4406,380992644,1521297501979411
1959350,7.4506,380332736,1522298644273956
1961980,7.4606,379673970,1523298052512109
1964610,7.4706,379016345,1524295729697417
1967240,7.4806,378359859,1525291678828149
1969870,7.4906,377704511,1526285902897402
1972500,7.5006,377050297,1527278404893218
1975130,7.5106,376397216,1528269187798309
1977760,7.5206,375745267,1529258254590284
1980390,7.5306,375094447,1530245608241594
1983020,7.5406,374444754,1531231251719560
1985650,7.5506,373796187,1532215187986392
1988280,7.5606,373148743,1533197419999032
1990910,7.5706,372502420,1534177950709364
1993540,7.5806,371857217,1535156783064167
1996170,7.5906,371213131,1536133920005168
1998800,7.6006,370570161,1537109364468935
2001430,7.6106,369928305,1538083119387032
2004060,7.6206,369287560,1539055187685806
2006690,7.6306,368647925,1540025572286650
2009320,7.6406,368009399,1540994276105820
2011950,7.6506,367371978,1541961302054578
2014580,7.6606,366735661,1542926653039115
2017210,7.6706,366100446,1543890331960703
2019840,7.6806,365466332,1544852341715420
2022470,7.6906,364833315,1545812685194364
2025100,7.7006,364201396,1546771365283663
2027730,7.7106,363570571,1547728384864388
2030360,7.7206,362940838,1548683746812748
2032990,7.7306,362312196,1549637453999834
2035620,7.7406,361684643,1550589509291799
2038250,7.7506,361058177,1551539915549911
2040880,7.7606,360432796,1552488675630407
2043510,7.7706,359808499,1553435792384589
2046140,7.7806,359185283,1554381268658852
2048770,7.7906,358563146,1555325107294622
2051400,7.8006,357942086,1556267311128516
2054030,7.8106,357322103,1557207882992011
2056660,7.8206,356703193,1558146825711834
2059290,7.8306,356085356,1559084142109753
2061920,7.8406,355468588,1560019835002766
2064550,7.8506,354852889,1560953907202861
2067180,7.8606,354238256,1561886361517217
2069810,7.8706,353624688,1562817200748157
2072440,7.8806,353012182,1563746427693062
2075070,7.8906,352400738,1564674045144565
2077700,7.9006,351790352,1565600055890491
2080330,7.9106,351181024,1566524462713708
2082960,7.9206,350572751,1567447268392456
2085590,7.9306,349965532,1568368475699944
2088220,7.9406,349359364,1569288087404670
2090850,7.9506,348754246,1570206106270360
2093480,7.9606,348150177,1571122535055896
2096110,7.9706,347547154,1572037376515467
2098740,7.9806,346945175,1572950633398481
2101370,7.9906,346344239,1573862308449500
2104000,8.0006,345744344,1574772404408395
2106630,8.0106,345145488,1575680924010259
2109260,8.0206,344547669,1576587869985428
2111890,8.0306,343950886,1577493245059582
2114520,8.0406,343355136,1578397051953687
2117150,8.0506,342760418,1579299293383974
2119780,8.0606,342166731,1580199972061857
2122410,8.0706,341574071,1581099090694203
2125040,8.0806,340982438,1581996651983073
2127670,8.0906,340391830,1582892658625923
2130300,8.1006,339802245,1583787113315551
2132930,8.1106,339213681,1584680018740063
2135560,8.1206,338626136,1585571377582895
2138190,8.1306,338039610,1586461192522841
2140820,8.1406,337454099,1587349466234034
2143450,8.1506,336869602,1588236201386037
2146080,8.1606,336286117,1589121400643762
2148710,8.1706,335703644,1590005066667535
2151340,8.1806,335122179,1590887202112952
2153970,8.1906,334541721,1591767809631180
2156600,8.2006,333962269,1592646891868623
2159230,8.2106,333383821,1593524451467198
2161860,8.2206,332806374,1594400491064235
2164490,8.2306,332229927,1595275013292492
2167120,8.2406,331654479,1596148020780185
2169750,8.2506,331080028,1597019516150982
2172380,8.2606,330506571,1597889502023933
2175010,8.2706,329934108,1598757981013627
2177640,8.2806,329362637,1599624955730140
2180270,8.2906,328792155,1600490428778973
2182900,8.3006,328222661,1601354402761146
2185530,8.3106,327654154,1602216880273180
2188160,8.3206,327086632,1603077863907029
2190790,8.3306,326520092,1603937356250208
2193420,8.3406,325954534,1604795359885775
2196050,8.3506,325389955,1605651877392247
2198680,8.3606,324826355,1606506911343783
2201310,8.3706,324263730,1607360464309973
2203940,8.3806,323702080,1608212538855998
2206570,8.3906,323141403,1609063137542567
2209200,8.4006,322581697,1609912262926020
2211830,8.4106,322022960,1610759917558213
2214460,8.4206,321465191,1611606103986681
2217090,8.4306,320908389,1612450824754428
2219720,8.4406,320352550,1613294082400027
2222350,8.4506,319797675,1614135879457782
2224980,8.4606,319243760,1614976218457485
2227610,8.4706,318690805,1615815101924654
2230240,8.4806,318138808,1616652532380250
2232870,8.4906,317587767,1617488512341146
2235500,8.5006,317037680,1618323044319673
2238130,8.5106,316488546,1619156130823846
2240760,8.5206,315940363,1619987774357363
2243390,8.5306,315393130,1620817977419557
2246020,8.5406,314846845,1621646742505472
2248650,8.5507,314301506,1622474072105784
2251280,8.5607,313757111,1623299968706841
2253910,8.5707,313213659,1624124434790705
2256540,8.5807,312671148,1624947472835151
2259170,8.5907,312129578,1625769085313636
2261800,8.6007,311588945,1626589274695370
2264430,8.6107,311049249,1627408043445301
2267060,8.6207,310510487,1628225394024036
2269690,8.6307,309972659,1629041328887946
2272320,8.6407,309435762,1629855850489156
2274950,8.6507,308899795,1630668961275554
2277580,8.6607,308364757,1631480663690784
2280210,8.6707,307830645,1632290960174348
2282840,8.6807,307297458,1633099853161321
2285470,8.6907,306765195,1633907345082712
2288100,8.7007,306233854,1634713438365191
2290730,8.7107,305703433,1635518135431377
2293360,8.7207,305173931,1636321438699629
2295990,8.7307,304645346,1637123350584034
2298620,8.7407,304117677,1637923873494645
2301250,8.7507,303590921,1638723009837278
2303880,8.7607,303065078,1639520762013531
2306510,8.7707,302540146,1640317132420942
2309140,8.7807,302016123,1641112123452865
2311770,8.7907,301493007,1641905737498467
2314400,8.8007,300970798,1642697976942788
2317030,8.8107,300449493,1643488844166769
2319660,8.8207,299929091,1644278341547119
2322290,8.8307,299409591,1645066471456577
2324920,8.8407,298890990,1645853236263683
2327550,8.8507,298373287,1646638638332913
2330180,8.8607,297856482,1647422680024692
2332810,8.8707,297340571,1648205363695213
2335440,8.8807,296825554,1648986691696710
2338070,8.8907,296311429,1649766666377266
2340700,8.9007,295798195,1650545290081030
2343330,8.9107,295285849,1651322565147935
2345960,8.9207,294774391,1652098493913961
2348590,8.9307,294263819,1652873078710976
2351220,8.9407,293754131,1653646321866823
2353850,8.9507,293245326,1654418225705350
2356480,8.9607,292737402,1655188792546358
2359110,8.9707,292230358,1655958024705618
2361740,8.9807,291724193,1656725924494847
2364370,8.9907,291218904,1657492494221852
2367000,9.0007,290714490,1658257736190449
2369630,9.0107,290210950,1659021652700356
2372260,9.0207,289708282,1659784246047411
2374890,9.0307,289206484,1660545518523439
2377520,9.0407,288705556,1661305472416361
2380150,9.0507,288205496,1662064110010020
2382780,9.0607,287706302,1662821433584321
2385410,9.0707,287207972,1663577445415243
2388040,9.0807,286710505,1664332147774827
2390670,9.0907,286213900,1665085542931210
2393300,9.1007,285718156,1665837633148532
2395930,9.1107,285223269,1666588420687078
2398560,9.1207,284729241,1667337907803185
2401190,9.1307,284236067,1668086096749241
2403820,9.1407,283743748,1668832989773833
2406450,9.1507,283252282,1669578589121579
2409080,9.1607,282761667,1670322897033246
2411710,9.1707,282271902,1671065915745719
2414340,9.1807,281782985,1671807647491969
2416970,9.1907,281294915,1672548094501101
2419600,9.2007,280807690,1673287258998362
2422230,9.2107,280321310,1674025143205213
2424860,9.2207,279835771,1674761749339160
2427490,9.2307,279351074,1675497079613892
2430120,9.2407,278867216,1676231136239377
2432750,9.2507,278384196,1676963921421665
2435380,9.2607,277902013,1677695437362960
2438010,9.2707,277420665,1678425686261710
2440640,9.2807,276940151,1679154670312552
2443270,9.2907,276460469,1679882391706311
2445900,9.3007,275981618,1680608852630001
2448530,9.3107,275503596,1681334055266830
2451160,9.3207,275026403,1682058001796239
2453790,9.3307,274550036,1682780694393902
2456420,9.3407,274074494,1683502135231756
2459050,9.3507,273599775,1684222326477933
2461680,9.3607,273125879,1684941270296818
2464310,9.3707,272652804,1685658968849099
2466940,9.3807,272180548,1686375424291606
2469570,9.3907,271709110,1687090638777526
2472200,9.4007,271238489,1687804614456294
2474830,9.4107,270768683,1688517353473617
2477460,9.4207,270299690,1689228857971540
2480090,9.4307,269831510,1689939130088281
2482720,9.4407,269364141,1690648171958465
2485350,9.4507,268897581,1691355985712933
2487980,9.4607,268431830,1692062573478927
2490610,9.4707,267966885,1692767937379857
2493240,9.4807,267502746,1693472079535548
2495870,9.4907,267039410,1694175002062219
2498500,9.5007,266576877,1694876707072360
2501130,9.5107,266115145,1695577196674797
2503760,9.5207,265654213,1696276472974753
2506390,9.5307,265194079,1696974538073712
2509020,9.5407,264734742,1697671394069643
2511650,9.5507,264276201,1698367043056771
2514280,9.5607,263818454,1699061487125715
2516910,9.5707,263361500,1699754728363451
2519540,9.5807,262905338,1700446768853412
2522170,9.5907,262449965,1701137610675392
2524800,9.6007,261995381,1701827255905588
2527430,9.6107,261541585,1702515706616579
2530060,9.6207,261088574,1703202964877361
2532690,9.6307,260636349,1703889032753329
2535320,9.6407,260184906,1704573912306340
2537950,9.6507,259734246,1705257605594668
2540580,9.6607,259284366,1705940114673055
2543210,9.6707,258835265,1706621441592632
2545840,9.6807,258386942,1707301588400950
2548470,9.6907,257939396,1707980557142044
2551100,9.7007,257492625,1708658349856437
2553730,9.7107,257046627,1709334968581085
2556360,9.7207,256601403,1710010415349467
2558990,9.7307,256156949,1710684692191444
2561620,9.7407,255713265,1711357801133413
2564250,9.7507,255270350,1712029744198321
2566880,9.7607,254828202,1712700523405550
2569510,9.7707,254386820,1713370140770959
2572140,9.7807,253946202,1714038598306972
2574770,9.7907,253506348,1714705898022554
2577400,9.8007,253067255,1715372041923091
2580030,9.8107,252628923,1716037032010553
2582660,9.8207,252191350,1716700870283439
2585290,9.8307,251754535,1717363558736761
2587920,9.8407,251318476,1718025099362104
2590550,9.8507,250883173,1718685494147604
2593180,9.8607,250448624,1719344745077948
2595810,9.8708,250014827,1720002854134381
2598440,9.8808,249581782,1720659823294713
2601070,9.8908,249149487,1721315654533311
2603700,9.9008,248717941,1721970349821152
2606330,9.9108,248287142,1722623911125820
2608960,9.9208,247857089,1723276340411486
2611590,9.9308,247427782,1723927639638863
2614220,9.9408,246999217,1724577810765289
2616850,9.9508,246571396,1725226855744707
2619480,9.9608,246144315,1725874776527697
2622110,9.9708,245717973,1726521575061419
2624740,9.9808,245292371,1727167253289638
2627370,9.9908,244867505,1727811813152929
2630000,10.0008,244443376,1728455256588355
2632630,10.0108,244019981,1729097585529671
2635260,10.0208,243597319,1729738801907248
2637890,10.0308,243175390,1730378907648186
2640520,10.0408,242754191,1731017904676176
2643150,10.0508,242333722,1731655794911585
2645780,10.0608,241913981,1732292580271467
2648410,10.0708,241494967,1732928262669554
2651040,10.0808,241076679,1733562844016247
2653670,10.0908,240659116,1734196326218654
2656300,10.1008,240242275,1734828711180585
2658930,10.1108,239826157,1735460000802582
2661560,10.1208,239410759,1736090196981800
2664190,10.1308,238996081,1736719301612180
2666820,10.1408,238582122,1737347316584383
2669450,10.1508,238168878,1737974243785768
2672080,10.1608,237756352,1738600085100491
2674710,10.1708,237344539,1739224842409359
2677340,10.1808,236933440,1739848517589957
2679970,10.1908,236523053,1740471112516583
2682600,10.2008,236113376,1741092629060345
2685230,10.2108,235704410,1741713069089067
2687860,10.2208,235296151,1742332434467365
2690490,10.2308,234888600,1742950727056588
2693120,10.2408,234481755,1743567948714923
2695750,10.2508,234075614,1744184101297342
2698380,10.2608,233670177,1744799186655526
2701010,10.2708,233265442,1745413206638009
2703640,10.2808,232861408,1746026163090057
2706270,10.2908,232458074,1746638057853883
2708900,10.3008,232055438,1747248892768354
2711530,10.3108,231653500,1747858669669218
2714160,10.3208,231252259,1748467390389014
2716790,10.3308,230851712,1749075056757146
2719420,10.3408,230451859,1749681670599799
2722050,10.3508,230052698,1750287233740121
2724680,10.3608,229654229,1750891747997959
2727310,10.3708,229256450,1751495215190069
2729940,10.3808,228859360,1752097637130026
2732570,10.3908,228462958,1752699015628294
2735200,10.4008,228067242,1753299352492184
2737830,10.4108,227672212,1753898649525941
2740460,10.4208,227277866,1754496908530584
2743090,10.4308,226884203,1755094131304083
2745720,10.4408,226491221,1755690319641246
2748350,10.4508,226098921,1756285475333782
2750980,10.4608,225707300,1756879600170357
2753610,10.4708,225316358,1757472695936434
2756240,10.4808,224926092,1758064764414452
2758870,10.4908,224536503,1758655807383805
2761500,10.5008,224147588,1759245826620749
2764130,10.5108,223759347,1759834823898427
2766760,10.5208,223371778,1760422800986984
2769390,10.5308,222984881,1761009759653445
2772020,10.5408,222598654,1761595701661879
2774650,10.5508,222213096,1762180628773155
2777280,10.5608,221828205,1762764542745139
2779910,10.5708,221443981,1763347445332691
2782540,10.5808,221060423,1763929338287579
2785170,10.5908,220677530,1764510223358588
